"ID";"COUNTRY";"CHOICE_ID";"INFO";"MEASURE"
1974;4;1;"A";"III"
1975;4;1;"A";"III"
1976;4;2;"A";"I"
1977;4;2;"A";"I"
1978;4;1;"A";"III"
1979;4;2;"A";"I"
1980;4;1;"A";"III"
1981;4;1;"A";"III"
1982;4;2;"A";"I"
1983;4;1;"A";"III"
1984;4;2;"A";"I"
1985;4;1;"A";"III"
1986;4;1;"A";"III"
1987;4;2;"A";"I"
1988;4;1;"A";"III"
1989;4;1;"A";"III"
1990;4;1;"A";"III"
1991;4;1;"A";"III"
1992;4;1;"A";"III"
1993;4;2;"A";"I"
1994;4;1;"A";"III"
1995;4;2;"A";"I"
1996;4;2;"A";"I"
1997;4;1;"A";"III"
1998;4;1;"A";"III"
1999;4;1;"A";"III"
2000;4;2;"A";"I"
2001;4;2;"A";"I"
2002;4;1;"A";"III"
2003;4;2;"A";"I"
2004;4;2;"A";"I"
2005;4;2;"A";"I"
2006;4;1;"A";"III"
2007;4;1;"A";"III"
2008;4;1;"A";"III"
2009;4;2;"A";"I"
2010;4;1;"A";"III"
2011;4;1;"A";"III"
2012;4;1;"A";"III"
2013;4;1;"A";"III"
2014;4;2;"A";"I"
2015;4;2;"A";"I"
2016;4;1;"A";"III"
2017;4;1;"A";"III"
2018;4;1;"A";"III"
2019;4;1;"A";"III"
2020;4;1;"A";"III"
2021;4;1;"A";"III"
2022;4;1;"A";"III"
2023;4;1;"A";"III"
2024;4;1;"A";"III"
2025;4;2;"A";"I"
2026;4;2;"A";"I"
2027;4;2;"A";"I"
2028;4;1;"A";"III"
2029;4;1;"A";"III"
2030;4;1;"A";"III"
2031;4;2;"A";"I"
2032;4;1;"A";"III"
2033;4;2;"A";"I"
2034;4;1;"A";"III"
2035;4;2;"A";"I"
2036;4;1;"A";"III"
2037;4;1;"A";"III"
2038;4;1;"A";"III"
2039;4;1;"A";"III"
2040;4;1;"A";"III"
2041;4;2;"A";"I"
2042;4;1;"A";"III"
2043;4;2;"A";"I"
2044;4;2;"A";"I"
2045;4;2;"A";"I"
2046;4;2;"A";"I"
2047;4;1;"A";"III"
2048;4;2;"A";"I"
2049;4;2;"A";"I"
2050;4;2;"A";"I"
2051;4;2;"A";"I"
2052;4;2;"A";"I"
2053;4;1;"A";"III"
2054;4;2;"A";"I"
2055;4;2;"A";"I"
2056;4;1;"A";"III"
2057;4;1;"A";"III"
2058;4;2;"A";"I"
2059;4;2;"A";"I"
2060;4;1;"A";"III"
2061;4;2;"A";"I"
2062;4;1;"A";"III"
2063;4;1;"A";"III"
2064;4;1;"A";"III"
2065;4;2;"A";"I"
2066;4;1;"A";"III"
2067;4;1;"A";"III"
2068;4;1;"A";"III"
2069;4;1;"A";"III"
2070;4;1;"A";"III"
2071;4;2;"A";"I"
2072;4;1;"A";"III"
2073;4;2;"A";"I"
2074;4;1;"A";"III"
2075;4;1;"A";"III"
2076;4;2;"A";"I"
2077;4;1;"A";"III"
2078;4;2;"A";"I"
2079;4;1;"A";"III"
2080;4;1;"A";"III"
2081;4;1;"A";"III"
2082;4;1;"A";"III"
2083;4;1;"A";"III"
2084;4;2;"A";"I"
2085;4;1;"A";"III"
2086;4;1;"A";"III"
2087;4;1;"A";"III"
2088;4;2;"A";"I"
2089;4;2;"A";"I"
2090;4;2;"A";"I"
2091;4;2;"A";"I"
2092;4;1;"A";"III"
2093;4;2;"A";"I"
2094;4;1;"A";"III"
2095;4;1;"A";"III"
2096;4;2;"A";"I"
2097;4;1;"A";"III"
2098;4;1;"A";"III"
2099;4;1;"A";"III"
2100;4;1;"A";"III"
2101;4;1;"A";"III"
2102;4;1;"A";"III"
2103;4;1;"A";"III"
2104;4;1;"A";"III"
2105;4;1;"A";"III"
2106;4;1;"A";"III"
2107;4;1;"A";"III"
2108;4;1;"A";"III"
2109;4;1;"A";"III"
2110;4;2;"A";"I"
2111;4;1;"A";"III"
2112;4;1;"A";"III"
2113;4;2;"A";"I"
2114;4;1;"A";"III"
2115;4;1;"A";"III"
2116;4;2;"A";"I"
2117;4;1;"A";"III"
2118;4;1;"A";"III"
2119;4;1;"A";"III"
2120;4;1;"A";"III"
2121;4;1;"A";"III"
2122;4;2;"A";"I"
2123;4;1;"A";"III"
2124;4;1;"A";"III"
2125;4;1;"A";"III"
2126;4;1;"A";"III"
2127;4;1;"A";"III"
2128;4;1;"A";"III"
2129;4;2;"A";"I"
2130;4;1;"A";"III"
2131;4;2;"A";"I"
2132;4;1;"A";"III"
2133;4;2;"A";"I"
2134;4;1;"A";"III"
2135;4;1;"A";"III"
2136;4;1;"A";"III"
2137;4;2;"A";"I"
2138;4;1;"A";"III"
2139;4;1;"A";"III"
2140;4;2;"A";"I"
2141;4;1;"A";"III"
2142;4;1;"A";"III"
2143;4;2;"A";"I"
2144;4;1;"A";"III"
2145;4;1;"A";"III"
2146;4;2;"A";"I"
2147;4;1;"A";"III"
2148;4;2;"A";"I"
2149;4;1;"A";"III"
2150;4;1;"A";"III"
2151;4;2;"A";"I"
2152;4;1;"A";"III"
2153;4;1;"A";"III"
2154;4;1;"A";"III"
2155;4;2;"A";"I"
2156;4;1;"A";"III"
2157;4;1;"A";"III"
2158;4;1;"A";"III"
2159;4;1;"A";"III"
2160;4;1;"A";"III"
2161;4;2;"A";"I"
2162;4;1;"A";"III"
2163;4;1;"A";"III"
2164;4;1;"A";"III"
2165;4;2;"A";"I"
2166;4;2;"A";"I"
2167;4;1;"A";"III"
2168;5;1;"A";"III"
2169;5;2;"A";"I"
2170;5;1;"A";"III"
2171;5;2;"A";"I"
2172;5;1;"A";"III"
2173;5;1;"A";"III"
2174;5;2;"A";"I"
2175;5;2;"A";"I"
2176;5;2;"A";"I"
2177;5;2;"A";"I"
2178;5;1;"A";"III"
2179;5;2;"A";"I"
2180;5;1;"A";"III"
2181;5;1;"A";"III"
2182;5;1;"A";"III"
2183;5;1;"A";"III"
2184;5;2;"A";"I"
2185;5;2;"A";"I"
2186;5;2;"A";"I"
2187;5;2;"A";"I"
2188;5;2;"A";"I"
2189;5;2;"A";"I"
2190;5;1;"A";"III"
2191;5;1;"A";"III"
2192;5;1;"A";"III"
2193;5;1;"A";"III"
2194;5;1;"A";"III"
2195;5;2;"A";"I"
2196;5;2;"A";"I"
2197;5;2;"A";"I"
2198;5;1;"A";"III"
2199;5;1;"A";"III"
2200;5;2;"A";"I"
2201;5;2;"A";"I"
2202;5;2;"A";"I"
2203;5;2;"A";"I"
2204;5;2;"A";"I"
2205;5;2;"A";"I"
2206;5;1;"A";"III"
2207;5;2;"A";"I"
2208;5;2;"A";"I"
2209;5;2;"A";"I"
2210;5;1;"A";"III"
2211;5;2;"A";"I"
2212;5;2;"A";"I"
2213;2;1;"A";"III"
2214;2;2;"A";"I"
2215;2;2;"A";"I"
2216;2;2;"A";"I"
2217;5;1;"A";"III"
2218;5;2;"A";"I"
2219;2;1;"A";"III"
2220;2;1;"A";"III"
2221;5;2;"A";"I"
2222;5;2;"A";"I"
2223;2;2;"A";"I"
2224;2;1;"A";"III"
2225;5;2;"A";"I"
2226;2;1;"A";"III"
2227;5;2;"A";"I"
2228;4;1;"A";"III"
2229;4;2;"A";"I"
2230;4;2;"A";"I"
2231;4;1;"A";"III"
2232;4;2;"A";"I"
2233;4;1;"A";"III"
2234;4;1;"A";"III"
2235;4;1;"A";"III"
2236;5;1;"A";"III"
2237;5;1;"A";"III"
2238;4;1;"A";"III"
2239;4;1;"A";"III"
2240;4;2;"A";"I"
2241;4;2;"A";"I"
2242;4;1;"A";"III"
2243;4;2;"A";"I"
2244;4;1;"A";"III"
2245;4;1;"A";"III"
2246;4;1;"A";"III"
2247;4;1;"A";"III"
2248;4;2;"A";"I"
2249;4;2;"A";"I"
2250;4;2;"A";"I"
2251;4;1;"A";"III"
2252;4;1;"A";"III"
2253;4;2;"A";"I"
2254;4;1;"A";"III"
2255;4;1;"A";"III"
2256;4;1;"A";"III"
2257;5;1;"A";"III"
2258;5;2;"A";"I"
2259;5;2;"A";"I"
2260;5;1;"A";"III"
2261;5;1;"A";"III"
2262;5;2;"A";"I"
2263;5;1;"A";"III"
2264;5;2;"A";"I"
2265;5;1;"A";"III"
2266;5;2;"A";"I"
2267;5;1;"A";"III"
2268;5;2;"A";"I"
2269;5;2;"A";"I"
2270;5;2;"A";"I"
2271;5;2;"A";"I"
2272;5;2;"A";"I"
2273;5;2;"A";"I"
2274;5;2;"A";"I"
2275;5;1;"A";"III"
2276;5;1;"A";"III"
2277;5;1;"A";"III"
2278;5;2;"A";"I"
2279;5;1;"A";"III"
2280;5;1;"A";"III"
2281;5;2;"A";"I"
2282;5;2;"A";"I"
2283;5;2;"A";"I"
2284;5;1;"A";"III"
2285;5;1;"A";"III"
2286;5;2;"A";"I"
2287;1;2;"A";"I"
2288;1;2;"A";"I"
2289;1;1;"A";"III"
2290;3;1;"A";"III"
2291;1;2;"A";"I"
2292;3;1;"A";"III"
2293;3;2;"A";"I"
2294;1;1;"A";"III"
2295;1;2;"A";"I"
2296;1;1;"A";"III"
2297;1;1;"A";"III"
2298;1;1;"A";"III"
2299;1;2;"A";"I"
2300;1;1;"A";"III"
2301;1;2;"A";"I"
2302;6;2;"A";"I"
2303;6;2;"A";"I"
2304;6;2;"A";"I"
2305;6;2;"A";"I"
2306;5;1;"A";"III"
2307;5;2;"A";"I"
2308;5;2;"A";"I"
2309;1;2;"A";"I"
2310;1;2;"A";"I"
2311;1;1;"A";"III"
2312;1;1;"A";"III"
2313;6;1;"A";"III"
2314;4;1;"A";"III"
2315;1;2;"A";"I"
2316;3;1;"A";"III"
2317;3;2;"A";"I"
2318;3;2;"A";"I"
2319;3;2;"A";"I"
2320;4;2;"A";"I"
2321;4;1;"A";"III"
2322;3;1;"A";"III"
2323;3;1;"A";"III"
2324;3;2;"A";"I"
2325;3;2;"A";"I"
2326;3;1;"A";"III"
2327;3;2;"A";"I"
2328;3;2;"A";"I"
2329;3;1;"A";"III"
2330;4;2;"A";"I"
2331;1;2;"A";"I"
2332;3;1;"A";"III"
2333;3;1;"A";"III"
2334;1;2;"A";"I"
2335;1;2;"A";"I"
2336;1;1;"A";"III"
2337;1;1;"A";"III"
2338;4;1;"A";"III"
2339;4;1;"A";"III"
2340;4;2;"A";"I"
2341;3;1;"A";"III"
2342;3;2;"A";"I"
2343;3;2;"A";"I"
2344;3;1;"A";"III"
2345;5;2;"A";"I"
2346;5;1;"A";"III"
2347;5;2;"A";"I"
2348;5;1;"A";"III"
2349;5;2;"A";"I"
2350;2;1;"A";"III"
2351;2;1;"A";"III"
2352;2;1;"A";"III"
2353;5;2;"A";"I"
2354;5;1;"A";"III"
2355;5;2;"A";"I"
2356;5;2;"A";"I"
2357;5;2;"A";"I"
2358;5;2;"A";"I"
2359;5;2;"A";"I"
2360;2;2;"A";"I"
2361;2;1;"A";"III"
2362;2;1;"A";"III"
2363;2;1;"A";"III"
2364;2;2;"A";"I"
2365;2;2;"A";"I"
2366;2;2;"A";"I"
2367;2;2;"A";"I"
2368;2;2;"A";"I"
2369;2;2;"A";"I"
2370;2;2;"A";"I"
2371;2;1;"A";"III"
2372;2;2;"A";"I"
2373;2;1;"A";"III"
2374;2;2;"A";"I"
2375;6;2;"A";"I"
2376;6;2;"A";"I"
2377;6;2;"A";"I"
2378;6;2;"A";"I"
2379;6;2;"A";"I"
2380;6;2;"A";"I"
2381;6;2;"A";"I"
2382;6;2;"A";"I"
2383;5;1;"A";"III"
2384;5;2;"A";"I"
2385;6;2;"A";"I"
2386;6;2;"A";"I"
2387;6;2;"A";"I"
2388;6;2;"A";"I"
2389;6;1;"A";"III"
2390;4;2;"A";"I"
2391;4;1;"A";"III"
2392;4;1;"A";"III"
2393;4;1;"A";"III"
2394;5;2;"A";"I"
2395;5;2;"A";"I"
2396;4;1;"A";"III"
2397;4;1;"A";"III"
2398;4;1;"A";"III"
2399;6;2;"A";"I"
2400;4;1;"A";"III"
2401;4;1;"A";"III"
2402;4;2;"A";"I"
2403;4;1;"A";"III"
2404;4;1;"A";"III"
2405;5;1;"A";"III"
2406;5;2;"A";"I"
2407;5;1;"A";"III"
2408;5;1;"A";"III"
2409;5;1;"A";"III"
2410;5;2;"A";"I"
2411;5;1;"A";"III"
2412;5;2;"A";"I"
2413;5;1;"A";"III"
2414;5;2;"A";"I"
2415;5;1;"A";"III"
2416;5;2;"A";"I"
2417;5;1;"A";"III"
2418;5;2;"A";"I"
2419;5;1;"A";"III"
2420;5;1;"A";"III"
2421;5;2;"A";"I"
2422;5;1;"A";"III"
2423;5;1;"A";"III"
2424;5;2;"A";"I"
2425;5;1;"A";"III"
2426;5;2;"A";"I"
2427;5;2;"A";"I"
2428;5;1;"A";"III"
2429;5;1;"A";"III"
2430;5;1;"A";"III"
2431;5;1;"A";"III"
2432;5;1;"A";"III"
2433;5;2;"A";"I"
2434;5;2;"A";"I"
2435;5;2;"A";"I"
2436;5;1;"A";"III"
2437;5;2;"A";"I"
2438;5;2;"A";"I"
2439;5;1;"A";"III"
2440;5;2;"A";"I"
2441;5;1;"A";"III"
2442;5;2;"A";"I"
2443;5;1;"A";"III"
2444;5;1;"A";"III"
2445;5;1;"A";"III"
2446;5;1;"A";"III"
2447;5;2;"A";"I"
2448;5;1;"A";"III"
2449;5;2;"A";"I"
2450;5;2;"A";"I"
2451;5;2;"A";"I"
2452;5;2;"A";"I"
2453;5;2;"A";"I"
2454;5;1;"A";"III"
2455;5;2;"A";"I"
2456;5;2;"A";"I"
2457;5;1;"A";"III"
2458;5;2;"A";"I"
2459;5;1;"A";"III"
2460;5;2;"A";"I"
2461;5;1;"A";"III"
2462;5;2;"A";"I"
2463;5;2;"A";"I"
2464;5;1;"A";"III"
2465;5;2;"A";"I"
2466;5;1;"A";"III"
2467;5;1;"A";"III"
2468;5;1;"A";"III"
2469;5;2;"A";"I"
2470;5;2;"A";"I"
2471;5;2;"A";"I"
2472;5;2;"A";"I"
2473;5;2;"A";"I"
2474;5;1;"A";"III"
2475;5;2;"A";"I"
2476;5;2;"A";"I"
2477;5;2;"A";"I"
2478;5;1;"A";"III"
2479;5;1;"A";"III"
2480;5;1;"A";"III"
2481;5;2;"A";"I"
2482;5;2;"A";"I"
2483;5;1;"A";"III"
2484;5;2;"A";"I"
2485;5;2;"A";"I"
2486;5;2;"A";"I"
2487;5;2;"A";"I"
2488;5;1;"A";"III"
2489;5;1;"A";"III"
2490;5;1;"A";"III"
2491;5;2;"A";"I"
2492;5;1;"A";"III"
2493;5;2;"A";"I"
2494;5;1;"A";"III"
2495;5;2;"A";"I"
2496;5;1;"A";"III"
2497;5;2;"A";"I"
2498;5;2;"A";"I"
2499;5;2;"A";"I"
2500;5;1;"A";"III"
2501;5;2;"A";"I"
2502;5;2;"A";"I"
2503;5;2;"A";"I"
2504;5;1;"A";"III"
2505;5;1;"A";"III"
2506;5;2;"A";"I"
2507;5;1;"A";"III"
2508;5;1;"A";"III"
2509;5;1;"A";"III"
2510;5;2;"A";"I"
2511;5;1;"A";"III"
2512;5;2;"A";"I"
2513;5;2;"A";"I"
2514;5;2;"A";"I"
2515;5;2;"A";"I"
2516;5;1;"A";"III"
2517;5;2;"A";"I"
2518;5;2;"A";"I"
2519;5;2;"A";"I"
2520;5;2;"A";"I"
2521;5;2;"A";"I"
2522;5;1;"A";"III"
2523;4;1;"A";"III"
2524;4;1;"A";"III"
2525;4;2;"A";"I"
2526;4;2;"A";"I"
2527;2;2;"A";"I"
2528;2;1;"A";"III"
2529;2;1;"A";"III"
2530;4;1;"A";"III"
2531;4;1;"A";"III"
2532;4;1;"A";"III"
2533;4;1;"A";"III"
2534;4;1;"A";"III"
2535;4;1;"A";"III"
2536;4;1;"A";"III"
2537;2;1;"A";"III"
2538;2;1;"A";"III"
2539;2;1;"A";"III"
2540;2;1;"A";"III"
2541;4;1;"A";"III"
2542;4;2;"A";"I"
2543;4;1;"A";"III"
2544;4;2;"A";"I"
2545;2;2;"A";"I"
2546;2;1;"A";"III"
2547;2;2;"A";"I"
2548;4;2;"A";"I"
2549;4;1;"A";"III"
2550;4;2;"A";"I"
2551;4;2;"A";"I"
2552;4;1;"A";"III"
2553;4;2;"A";"I"
2554;4;1;"A";"III"
2555;4;1;"A";"III"
2556;4;2;"A";"I"
2557;4;1;"A";"III"
2558;4;2;"A";"I"
2559;4;1;"A";"III"
2560;4;2;"A";"I"
2561;4;1;"A";"III"
2562;4;2;"A";"I"
2563;4;1;"A";"III"
2564;4;2;"A";"I"
2565;4;2;"A";"I"
2566;4;1;"A";"III"
2567;4;1;"A";"III"
2568;4;2;"A";"I"
2569;4;1;"A";"III"
2570;4;1;"A";"III"
2571;4;1;"A";"III"
2572;4;2;"A";"I"
2573;4;1;"A";"III"
2574;4;1;"A";"III"
2575;4;1;"A";"III"
2576;4;1;"A";"III"
2577;4;2;"A";"I"
2578;4;2;"A";"I"
2579;4;1;"A";"III"
2580;4;1;"A";"III"
2581;4;2;"A";"I"
2582;5;2;"A";"I"
2583;5;2;"A";"I"
2584;5;1;"A";"III"
2585;5;1;"A";"III"
2586;5;1;"A";"III"
2587;5;1;"A";"III"
2588;5;2;"A";"I"
2589;5;1;"A";"III"
2590;5;1;"A";"III"
2591;5;2;"A";"I"
2592;5;2;"A";"I"
2593;5;1;"A";"III"
2594;5;2;"A";"I"
2595;5;1;"A";"III"
2596;5;2;"A";"I"
2597;5;1;"A";"III"
2598;5;2;"A";"I"
2599;5;2;"A";"I"
2600;5;2;"A";"I"
2601;5;2;"A";"I"
2602;5;1;"A";"III"
2603;5;2;"A";"I"
2604;5;2;"A";"I"
2605;5;2;"A";"I"
2606;5;2;"A";"I"
2607;5;1;"A";"III"
2608;5;1;"A";"III"
2609;5;2;"A";"I"
2610;5;2;"A";"I"
2611;4;1;"A";"III"
2612;4;1;"A";"III"
2613;4;1;"A";"III"
2614;4;2;"A";"I"
2615;4;2;"A";"I"
2616;4;1;"A";"III"
2617;4;2;"A";"I"
2618;4;1;"A";"III"
2619;4;1;"A";"III"
2620;4;2;"A";"I"
2621;4;2;"A";"I"
2622;4;1;"A";"III"
2623;4;2;"A";"I"
2624;4;1;"A";"III"
2625;4;1;"A";"III"
2626;5;1;"A";"III"
2627;4;1;"A";"III"
2628;4;2;"A";"I"
2629;5;1;"A";"III"
2630;5;1;"A";"III"
2631;5;1;"A";"III"
2632;5;2;"A";"I"
2633;4;2;"A";"I"
2634;4;1;"A";"III"
2635;4;1;"A";"III"
2636;4;2;"A";"I"
2637;4;1;"A";"III"
2638;4;1;"A";"III"
2639;4;2;"A";"I"
2640;5;2;"A";"I"
2641;5;2;"A";"I"
2642;5;2;"A";"I"
2643;5;1;"A";"III"
2644;5;1;"A";"III"
2645;5;2;"A";"I"
2646;5;2;"A";"I"
2647;5;2;"A";"I"
2648;5;1;"A";"III"
2649;5;2;"A";"I"
2650;5;2;"A";"I"
2651;5;1;"A";"III"
2652;5;2;"A";"I"
2653;5;2;"A";"I"
2654;5;1;"A";"III"
2655;5;2;"A";"I"
2656;5;2;"A";"I"
2657;5;2;"A";"I"
2658;5;1;"A";"III"
2659;5;1;"A";"III"
2660;5;1;"A";"III"
2661;5;2;"A";"I"
2662;5;2;"A";"I"
2663;5;2;"A";"I"
2664;5;2;"A";"I"
2665;5;1;"A";"III"
2666;5;1;"A";"III"
2667;5;1;"A";"III"
2668;5;1;"A";"III"
2669;5;1;"A";"III"
2670;5;2;"A";"I"
2671;5;2;"A";"I"
2672;5;2;"A";"I"
2673;5;1;"A";"III"
2674;5;1;"A";"III"
2675;5;2;"A";"I"
2676;5;1;"A";"III"
2677;5;1;"A";"III"
2678;5;2;"A";"I"
2679;5;1;"A";"III"
2680;5;2;"A";"I"
2681;5;2;"A";"I"
2682;5;2;"A";"I"
2683;5;2;"A";"I"
2684;5;2;"A";"I"
2685;5;2;"A";"I"
2686;5;1;"A";"III"
2687;5;2;"A";"I"
2688;5;2;"A";"I"
2689;5;2;"A";"I"
2690;5;2;"A";"I"
2691;5;1;"A";"III"
2692;5;2;"A";"I"
2693;5;1;"A";"III"
2694;5;1;"A";"III"
2695;5;1;"A";"III"
2696;5;1;"A";"III"
2697;5;2;"A";"I"
2698;5;2;"A";"I"
2699;6;2;"A";"I"
2700;6;2;"A";"I"
2701;6;2;"A";"I"
2702;6;2;"A";"I"
2703;6;2;"A";"I"
2704;6;1;"A";"III"
2705;6;1;"A";"III"
2706;6;2;"A";"I"
2707;6;2;"A";"I"
2708;6;2;"A";"I"
2709;6;2;"A";"I"
2710;6;2;"A";"I"
2711;6;2;"A";"I"
2712;6;2;"A";"I"
2713;6;2;"A";"I"
2714;6;2;"A";"I"
2715;6;2;"A";"I"
2716;6;2;"A";"I"
2717;6;2;"A";"I"
2718;6;2;"A";"I"
2719;6;1;"A";"III"
2720;6;2;"A";"I"
2721;6;2;"A";"I"
2722;6;1;"A";"III"
2723;6;2;"A";"I"
2724;6;2;"A";"I"
2725;6;2;"A";"I"
2726;6;2;"A";"I"
2727;6;2;"A";"I"
2728;5;2;"A";"I"
2729;5;1;"A";"III"
2730;5;2;"A";"I"
2731;5;1;"A";"III"
2732;5;2;"A";"I"
2733;5;2;"A";"I"
2734;5;2;"A";"I"
2735;5;1;"A";"III"
2736;5;2;"A";"I"
2737;5;2;"A";"I"
2738;5;2;"A";"I"
2739;5;2;"A";"I"
2740;5;1;"A";"III"
2741;5;2;"A";"I"
2742;5;2;"A";"I"
2743;6;2;"A";"I"
2744;6;2;"A";"I"
2745;6;1;"A";"III"
2746;6;2;"A";"I"
2747;6;2;"A";"I"
2748;6;1;"A";"III"
2749;6;2;"A";"I"
2750;5;2;"A";"I"
2751;5;1;"A";"III"
2752;5;2;"A";"I"
2753;5;2;"A";"I"
2754;5;1;"A";"III"
2755;5;2;"A";"I"
2756;5;1;"A";"III"
2757;5;1;"A";"III"
2758;5;2;"A";"I"
2759;5;1;"A";"III"
2760;5;2;"A";"I"
2761;5;2;"A";"I"
2762;5;1;"A";"III"
2763;5;2;"A";"I"
2764;5;1;"A";"III"
2765;5;2;"A";"I"
2766;5;1;"A";"III"
2767;5;1;"A";"III"
2768;5;1;"A";"III"
2769;5;2;"A";"I"
2770;5;2;"A";"I"
2771;5;2;"A";"I"
2772;5;1;"A";"III"
2773;5;2;"A";"I"
2774;5;1;"A";"III"
2775;5;2;"A";"I"
2776;5;2;"A";"I"
2777;5;1;"A";"III"
2778;5;2;"A";"I"
2779;5;1;"A";"III"
2780;5;2;"A";"I"
2781;5;1;"A";"III"
2782;5;2;"A";"I"
2783;5;1;"A";"III"
2784;5;1;"A";"III"
2785;5;1;"A";"III"
2786;5;2;"A";"I"
2787;5;2;"A";"I"
2788;5;2;"A";"I"
2789;5;1;"A";"III"
2790;5;1;"A";"III"
2791;5;2;"A";"I"
2792;5;2;"A";"I"
2793;5;1;"A";"III"
2794;5;2;"A";"I"
2795;5;2;"A";"I"
2796;5;2;"A";"I"
2797;5;1;"A";"III"
2798;5;2;"A";"I"
2799;5;2;"A";"I"
2800;5;1;"A";"III"
2801;5;1;"A";"III"
2802;5;1;"A";"III"
2803;5;1;"A";"III"
2804;5;1;"A";"III"
2805;5;2;"A";"I"
2806;5;2;"A";"I"
2807;5;2;"A";"I"
2808;5;2;"A";"I"
2809;5;2;"A";"I"
2810;5;2;"A";"I"
2811;5;1;"A";"III"
2812;5;1;"A";"III"
2813;5;1;"A";"III"
2814;5;2;"A";"I"
2815;5;2;"A";"I"
2816;5;2;"A";"I"
2817;5;1;"A";"III"
2818;5;2;"A";"I"
2819;5;2;"A";"I"
2820;5;2;"A";"I"
2821;5;1;"A";"III"
2822;5;2;"A";"I"
2823;5;2;"A";"I"
2824;5;2;"A";"I"
2825;5;2;"A";"I"
2826;5;1;"A";"III"
2827;5;1;"A";"III"
2828;5;1;"A";"III"
2829;5;2;"A";"I"
2830;5;1;"A";"III"
2831;5;1;"A";"III"
2832;5;2;"A";"I"
2833;5;2;"A";"I"
2834;5;2;"A";"I"
2835;5;2;"A";"I"
2836;5;2;"A";"I"
2837;5;2;"A";"I"
2838;5;2;"A";"I"
2839;5;1;"A";"III"
2840;5;2;"A";"I"
2841;5;1;"A";"III"
2842;5;2;"A";"I"
2843;5;1;"A";"III"
2844;5;1;"A";"III"
2845;5;2;"A";"I"
2846;5;2;"A";"I"
2847;5;1;"A";"III"
2848;5;1;"A";"III"
2849;5;1;"A";"III"
2850;5;1;"A";"III"
2851;5;1;"A";"III"
2852;5;2;"A";"I"
2853;5;1;"A";"III"
2854;5;2;"A";"I"
2855;5;1;"A";"III"
2856;5;1;"A";"III"
2857;5;1;"A";"III"
2858;5;2;"A";"I"
2859;5;2;"A";"I"
2860;5;1;"A";"III"
2861;5;1;"A";"III"
2862;5;1;"A";"III"
2863;5;2;"A";"I"
2864;5;2;"A";"I"
2865;5;1;"A";"III"
2866;5;2;"A";"I"
2867;5;1;"A";"III"
2868;5;1;"A";"III"
2869;5;2;"A";"I"
2870;5;2;"A";"I"
2871;5;2;"A";"I"
2872;5;2;"A";"I"
2873;5;2;"A";"I"
2874;5;1;"A";"III"
2875;6;1;"A";"III"
2876;6;2;"A";"I"
2877;5;2;"A";"I"
2878;5;1;"A";"III"
2879;5;2;"A";"I"
2880;5;2;"A";"I"
2881;6;2;"A";"I"
2882;6;1;"A";"III"
2883;6;2;"A";"I"
2884;6;1;"A";"III"
2885;6;2;"A";"I"
2886;6;2;"A";"I"
2887;6;2;"A";"I"
2888;5;2;"A";"I"
2889;5;1;"A";"III"
2890;5;2;"A";"I"
2891;5;1;"A";"III"
2892;5;1;"A";"III"
2893;5;2;"A";"I"
2894;5;1;"A";"III"
2895;5;1;"A";"III"
2896;5;1;"A";"III"
2897;5;2;"A";"I"
2898;5;2;"A";"I"
2899;5;1;"A";"III"
2900;5;1;"A";"III"
2901;5;1;"A";"III"
2902;5;2;"A";"I"
2903;5;2;"A";"I"
2904;5;2;"A";"I"
2905;5;1;"A";"III"
2906;5;2;"A";"I"
2907;6;2;"A";"I"
2908;2;1;"A";"III"
2909;6;1;"A";"III"
2910;5;2;"A";"I"
2911;5;2;"A";"I"
2912;5;1;"A";"III"
2913;5;2;"A";"I"
2914;5;2;"A";"I"
2915;5;1;"A";"III"
2916;5;2;"A";"I"
2917;6;2;"A";"I"
2918;6;2;"A";"I"
2919;5;1;"A";"III"
2920;5;2;"A";"I"
2921;6;2;"A";"I"
2922;6;2;"A";"I"
2923;6;1;"A";"III"
2924;6;2;"A";"I"
2925;2;1;"A";"III"
2926;6;2;"A";"I"
2927;6;1;"A";"III"
2928;5;1;"A";"III"
2929;5;2;"A";"I"
2930;5;1;"A";"III"
2931;5;1;"A";"III"
2932;5;1;"A";"III"
2933;1;1;"A";"III"
2934;1;2;"A";"I"
2935;1;2;"A";"I"
2936;1;1;"A";"III"
2937;1;1;"A";"III"
2938;1;2;"A";"I"
2939;1;2;"A";"I"
2940;1;2;"A";"I"
2941;1;1;"A";"III"
2942;1;2;"A";"I"
2943;1;1;"A";"III"
2944;1;1;"A";"III"
2945;1;2;"A";"I"
2946;1;1;"A";"III"
2947;1;2;"A";"I"
2948;1;2;"A";"I"
2949;1;1;"A";"III"
2950;1;2;"A";"I"
2951;1;1;"A";"III"
2952;1;1;"A";"III"
2953;1;1;"A";"III"
2954;1;2;"A";"I"
2955;1;1;"A";"III"
2956;1;2;"A";"I"
2957;1;2;"A";"I"
2958;1;1;"A";"III"
2959;1;1;"A";"III"
2960;1;1;"A";"III"
2961;1;1;"A";"III"
2962;1;1;"A";"III"
2963;1;1;"A";"III"
2964;1;2;"A";"I"
2965;1;2;"A";"I"
2966;1;2;"A";"I"
2967;1;1;"A";"III"
2968;1;1;"A";"III"
2969;5;2;"A";"I"
2970;5;1;"A";"III"
